Match ID,TeamA_id,TeamB_id,Score_A,Score_B,Wining_Team
8547,7,6,156,158,6
8548,4,8,428,326,4
8549,3,1,199,201,1
8550,9,10,322,223,9
8551,2,6,364,227,2
8552,8,5,344,345,5
8553,7,1,272,273,1
8554,4,3,311,177,4
8555,6,9,245,248,9
8556,5,1,191,192,1
8557,7,2,284,215,7
8558,8,3,209,215,3
8559,10,4,245,207,10
8560,9,7,288,139,9
8561,6,1,256,261,1
8562,3,5,367,305,3
8563,10,8,262,263,8
8564,4,2,399,170,4
8565,9,1,273,274,1
8566,5,7,282,286,7
8567,4,6,382,233,4
8568,3,10,399,90,3
8569,2,8,156,160,8
8570,5,4,270,271,4
8571,3,9,388,383,3
8572,10,6,142,229,10
8573,1,2,229,129,1
8574,8,7,241,242,7
8575,6,5,205,204,5
8576,4,9,357,167,4
8577,1,8,357,55,1
8578,10,7,181,179,7
8579,9,5,401,200,5
8580,3,2,286,253,3
8581,1,4,326,83,1
8582,8,6,279,282,6
8583,3,7,293,291,3
8584,2,10,179,339,2
8585,9,8,171,172,9
8586,7,4,244,247,4
8587,3,6,306,307,3
8588,2,5,244,337,2
8589,1,10,410,250,1
8590,1,9,397,327,1
8591,3,4,215,212,3
8592,1,3,240,241,3
8593,2,9,282,283,9
8594,5,10,286,205,5
8595,7,6,156,158,6
8596,4,8,428,326,4
8597,3,1,199,201,1
8598,9,10,322,223,9
8599,2,6,364,227,2
8600,8,5,344,345,5
8601,7,1,272,273,1
8602,4,3,311,177,4
8603,6,9,245,248,9
8604,5,1,191,192,1
8605,7,2,284,215,7
8606,8,3,209,215,3
8607,10,4,245,207,10
8608,9,7,288,139,9
8609,6,1,256,261,1
8610,3,5,367,305,3
8611,10,8,262,263,8
8612,4,2,399,170,4
8613,9,1,273,274,1
8614,5,7,282,286,7
8615,4,6,382,233,4
8616,3,10,399,90,3
8617,2,8,156,160,8
8618,5,4,270,271,4
8619,3,9,388,383,3
8620,10,6,142,229,10
8621,1,2,229,129,1
8622,8,7,241,242,7
8623,6,5,205,204,5
8624,4,9,357,167,4
8625,1,8,357,55,1
8626,10,7,181,179,7
8627,9,5,401,200,5
8628,3,2,286,253,3
8629,1,4,326,83,1
8630,8,6,279,282,6
8631,3,7,293,291,3
8632,2,10,179,339,2
8633,9,8,171,172,9
8634,7,4,244,247,4
8635,3,6,306,307,3
8636,2,5,244,337,2
8637,1,10,410,250,1
8638,1,9,397,327,1
8639,3,4,215,212,3
8640,1,3,240,241,3
8641,2,9,282,283,9
8642,5,10,286,205,5
8643,7,6,156,158,6
8644,4,8,428,326,4
8645,3,1,199,201,1
8646,9,10,322,223,9
8647,2,6,364,227,2
8648,8,5,344,345,5
8649,7,1,272,273,1
8650,4,3,311,177,4
8651,6,9,245,248,9
8652,5,1,191,192,1
8653,7,2,284,215,7
8654,8,3,209,215,3
8655,10,4,245,207,10
8656,9,7,288,139,9
8657,6,1,256,261,1
8658,3,5,367,305,3
8659,10,8,262,263,8
8660,4,2,399,170,4
8661,9,1,273,274,1
8662,5,7,282,286,7
8663,4,6,382,233,4
8664,3,10,399,90,3
8665,2,8,156,160,8
8666,5,4,270,271,4
8667,3,9,388,383,3
8668,10,6,142,229,10
8669,1,2,229,129,1
8670,8,7,241,242,7
8671,6,5,205,204,5
8672,4,9,357,167,4
8673,1,8,357,55,1
8674,10,7,181,179,7
8675,9,5,401,200,5
8676,3,2,286,253,3
8677,1,4,326,83,1
8678,8,6,279,282,6
8679,3,7,293,291,3
8680,2,10,179,339,2
8681,9,8,171,172,9
8682,7,4,244,247,4
8683,3,6,306,307,3
8684,2,5,244,337,2
8685,1,10,410,250,1
8686,1,9,397,327,1
8687,3,4,215,212,3
8688,1,3,240,241,3
8689,2,9,282,283,9
8690,5,10,286,205,5
8691,7,6,156,158,6
8692,4,8,428,326,4
8693,3,1,199,201,1
8694,9,10,322,223,9
8695,2,6,364,227,2
8696,8,5,344,345,5
8697,7,1,272,273,1
8698,4,3,311,177,4
8699,6,9,245,248,9
8700,5,1,191,192,1
8701,7,2,284,215,7
8702,8,3,209,215,3
8703,10,4,245,207,10
8704,9,7,288,139,9
8705,6,1,256,261,1
8706,3,5,367,305,3
8707,10,8,262,263,8
8708,4,2,399,170,4
8709,9,1,273,274,1
8710,5,7,282,286,7
8711,4,6,382,233,4
8712,3,10,399,90,3
8713,2,8,156,160,8
8714,5,4,270,271,4
8715,3,9,388,383,3
8716,10,6,142,229,10
8717,1,2,229,129,1
8718,8,7,241,242,7
8719,6,5,205,204,5
8720,4,9,357,167,4
8721,1,8,357,55,1
8722,10,7,181,179,7
8723,9,5,401,200,5
8724,3,2,286,253,3
8725,1,4,326,83,1
8726,8,6,279,282,6
8727,3,7,293,291,3
8728,2,10,179,339,2
8729,9,8,171,172,9
8730,7,4,244,247,4
8731,3,6,306,307,3
8732,2,5,244,337,2
8733,1,10,410,250,1
8734,1,9,397,327,1
8735,3,4,215,212,3
8736,1,3,240,241,3
8737,2,9,282,283,9
8738,5,10,286,205,5
8739,7,6,156,158,6
8740,4,8,428,326,4
8741,3,1,199,201,1
8742,9,10,322,223,9
8743,2,6,364,227,2
8744,8,5,344,345,5
8745,7,1,272,273,1
8746,4,3,311,177,4
8747,6,9,245,248,9
8748,5,1,191,192,1
8749,7,2,284,215,7
8750,8,3,209,215,3
8751,10,4,245,207,10
8752,9,7,288,139,9
8753,6,1,256,261,1
8754,3,5,367,305,3
8755,10,8,262,263,8
8756,4,2,399,170,4
8757,9,1,273,274,1
8758,5,7,282,286,7
8759,4,6,382,233,4
8760,3,10,399,90,3
8761,2,8,156,160,8
8762,5,4,270,271,4
8763,3,9,388,383,3
8764,10,6,142,229,10
8765,1,2,229,129,1
8766,8,7,241,242,7
8767,6,5,205,204,5
8768,4,9,357,167,4
8769,1,8,357,55,1
8770,10,7,181,179,7
8771,9,5,401,200,5
8772,3,2,286,253,3
8773,1,4,326,83,1
8774,8,6,279,282,6
8775,3,7,293,291,3
8776,2,10,179,339,2
8777,9,8,171,172,9
8778,7,4,244,247,4
8779,3,6,306,307,3
8780,2,5,244,337,2
8781,1,10,410,250,1
8782,1,9,397,327,1
8783,3,4,215,212,3
8784,1,3,240,241,3
8785,2,9,282,283,9
8786,5,10,286,205,5
8787,7,6,156,158,6
8788,4,8,428,326,4
8789,3,1,199,201,1
8790,9,10,322,223,9
8791,2,6,364,227,2
8792,8,5,344,345,5
8793,7,1,272,273,1
8794,4,3,311,177,4
8795,6,9,245,248,9
8796,5,1,191,192,1
8797,7,2,284,215,7
8798,8,3,209,215,3
8799,10,4,245,207,10
8800,9,7,288,139,9
8801,6,1,256,261,1
8802,3,5,367,305,3
8803,10,8,262,263,8
8804,4,2,399,170,4
8805,9,1,273,274,1
8806,5,7,282,286,7
8807,4,6,382,233,4
8808,3,10,399,90,3
8809,2,8,156,160,8
8810,5,4,270,271,4
8811,3,9,388,383,3
8812,10,6,142,229,10
8813,1,2,229,129,1
8814,8,7,241,242,7
8815,6,5,205,204,5
8816,4,9,357,167,4
8817,1,8,357,55,1
8818,10,7,181,179,7
8819,9,5,401,200,5
8820,3,2,286,253,3
8821,1,4,326,83,1
8822,8,6,279,282,6
8823,3,7,293,291,3
8824,2,10,179,339,2
8825,9,8,171,172,9
8826,7,4,244,247,4
8827,3,6,306,307,3
8828,2,5,244,337,2
8829,1,10,410,250,1
8830,1,9,397,327,1
8831,3,4,215,212,3
8832,1,3,240,241,3
8833,2,9,282,283,9
8834,5,10,286,205,5
8835,7,6,156,158,6
8836,4,8,428,326,4
8837,3,1,199,201,1
8838,9,10,322,223,9
8839,2,6,364,227,2
8840,8,5,344,345,5
8841,7,1,272,273,1
8842,4,3,311,177,4
8843,6,9,245,248,9
8844,5,1,191,192,1
8845,7,2,284,215,7
8846,8,3,209,215,3
8847,10,4,245,207,10
8848,9,7,288,139,9
8849,6,1,256,261,1
8850,3,5,367,305,3
8851,10,8,262,263,8
8852,4,2,399,170,4
8853,9,1,273,274,1
8854,5,7,282,286,7
8855,4,6,382,233,4
8856,3,10,399,90,3
8857,2,8,156,160,8
8858,5,4,270,271,4
8859,3,9,388,383,3
8860,10,6,142,229,10
8861,1,2,229,129,1
8862,8,7,241,242,7
8863,6,5,205,204,5
8864,4,9,357,167,4
8865,1,8,357,55,1
8866,10,7,181,179,7
8867,9,5,401,200,5
8868,3,2,286,253,3
8869,1,4,326,83,1
8870,8,6,279,282,6
8871,3,7,293,291,3
8872,2,10,179,339,2
8873,9,8,171,172,9
8874,7,4,244,247,4
8875,3,6,306,307,3
8876,2,5,244,337,2
8877,1,10,410,250,1
8878,1,9,397,327,1
8879,3,4,215,212,3
8880,1,3,240,241,3
8881,2,9,282,283,9
8882,5,10,286,205,5
8883,7,6,156,158,6
8884,4,8,428,326,4
8885,3,1,199,201,1
8886,9,10,322,223,9
8887,2,6,364,227,2
8888,8,5,344,345,5
8889,7,1,272,273,1
8890,4,3,311,177,4
8891,6,9,245,248,9
8892,5,1,191,192,1
8893,7,2,284,215,7
8894,8,3,209,215,3
8895,10,4,245,207,10
8896,9,7,288,139,9
8897,6,1,256,261,1
8898,3,5,367,305,3
8899,10,8,262,263,8
8900,4,2,399,170,4
8901,9,1,273,274,1
8902,5,7,282,286,7
8903,4,6,382,233,4
8904,3,10,399,90,3
8905,2,8,156,160,8
8906,5,4,270,271,4
8907,3,9,388,383,3
8908,10,6,142,229,10
8909,1,2,229,129,1
8910,8,7,241,242,7
8911,6,5,205,204,5
8912,4,9,357,167,4
8913,1,8,357,55,1
8914,10,7,181,179,7
8915,9,5,401,200,5
8916,3,2,286,253,3
8917,1,4,326,83,1
8918,8,6,279,282,6
8919,3,7,293,291,3
8920,2,10,179,339,2
8921,9,8,171,172,9
8922,7,4,244,247,4
8923,3,6,306,307,3
8924,2,5,244,337,2
8925,1,10,410,250,1
8926,1,9,397,327,1
8927,3,4,215,212,3
8928,1,3,240,241,3
8929,2,9,282,283,9
8930,5,10,286,205,5
8931,7,6,156,158,6
8932,4,8,428,326,4
8933,3,1,199,201,1
8934,9,10,322,223,9
8935,2,6,364,227,2
8936,8,5,344,345,5
8937,7,1,272,273,1
8938,4,3,311,177,4
8939,6,9,245,248,9
8940,5,1,191,192,1
8941,7,2,284,215,7
8942,8,3,209,215,3
8943,10,4,245,207,10
8944,9,7,288,139,9
8945,6,1,256,261,1
8946,3,5,367,305,3
8947,10,8,262,263,8
8948,4,2,399,170,4
8949,9,1,273,274,1
8950,5,7,282,286,7
8951,4,6,382,233,4
8952,3,10,399,90,3
8953,2,8,156,160,8
8954,5,4,270,271,4
8955,3,9,388,383,3
8956,10,6,142,229,10
8957,1,2,229,129,1
8958,8,7,241,242,7
8959,6,5,205,204,5
8960,4,9,357,167,4
8961,1,8,357,55,1
8962,10,7,181,179,7
8963,9,5,401,200,5
8964,3,2,286,253,3
8965,1,4,326,83,1
8966,8,6,279,282,6
8967,3,7,293,291,3
8968,2,10,179,339,2
8969,9,8,171,172,9
8970,7,4,244,247,4
8971,3,6,306,307,3
8972,2,5,244,337,2
8973,1,10,410,250,1
8974,1,9,397,327,1
8975,3,4,215,212,3
8976,1,3,240,241,3
8977,2,9,282,283,9
8978,5,10,286,205,5
8979,7,6,156,158,6
8980,4,8,428,326,4
8981,3,1,199,201,1
8982,9,10,322,223,9
8983,2,6,364,227,2
8984,8,5,344,345,5
8985,7,1,272,273,1
8986,4,3,311,177,4
8987,6,9,245,248,9
8988,5,1,191,192,1
8989,7,2,284,215,7
8990,8,3,209,215,3
8991,10,4,245,207,10
8992,9,7,288,139,9
8993,6,1,256,261,1
8994,3,5,367,305,3
8995,10,8,262,263,8
8996,4,2,399,170,4
8997,9,1,273,274,1
8998,5,7,282,286,7
8999,4,6,382,233,4
9000,3,10,399,90,3
9001,2,8,156,160,8
9002,5,4,270,271,4
9003,3,9,388,383,3
9004,10,6,142,229,10
9005,1,2,229,129,1
9006,8,7,241,242,7
9007,6,5,205,204,5
9008,4,9,357,167,4
9009,1,8,357,55,1
9010,10,7,181,179,7
9011,9,5,401,200,5
9012,3,2,286,253,3
9013,1,4,326,83,1
9014,8,6,279,282,6
9015,3,7,293,291,3
9016,2,10,179,339,2
9017,9,8,171,172,9
9018,7,4,244,247,4
9019,3,6,306,307,3
9020,2,5,244,337,2
9021,1,10,410,250,1
9022,1,9,397,327,1
9023,3,4,215,212,3
9024,1,3,240,241,3
9025,2,9,282,283,9
9026,5,10,286,205,5
9027,7,6,156,158,6
9028,4,8,428,326,4
9029,3,1,199,201,1
9030,9,10,322,223,9
9031,2,6,364,227,2
9032,8,5,344,345,5
9033,7,1,272,273,1
9034,4,3,311,177,4
9035,6,9,245,248,9
9036,5,1,191,192,1
9037,7,2,284,215,7
9038,8,3,209,215,3
9039,10,4,245,207,10
9040,9,7,288,139,9
9041,6,1,256,261,1
9042,3,5,367,305,3
9043,10,8,262,263,8
9044,4,2,399,170,4
9045,9,1,273,274,1
9046,5,7,282,286,7
9047,4,6,382,233,4
9048,3,10,399,90,3
9049,2,8,156,160,8
9050,5,4,270,271,4
9051,3,9,388,383,3
9052,10,6,142,229,10
9053,1,2,229,129,1
9054,8,7,241,242,7
9055,6,5,205,204,5
9056,4,9,357,167,4
9057,1,8,357,55,1
9058,10,7,181,179,7
9059,9,5,401,200,5
9060,3,2,286,253,3
9061,1,4,326,83,1
9062,8,6,279,282,6
9063,3,7,293,291,3
9064,2,10,179,339,2
9065,9,8,171,172,9
9066,7,4,244,247,4
9067,3,6,306,307,3
9068,2,5,244,337,2
9069,1,10,410,250,1
9070,1,9,397,327,1
9071,3,4,215,212,3
9072,1,3,240,241,3
9073,2,9,282,283,9
9074,5,10,286,205,5
9075,7,6,156,158,6
9076,4,8,428,326,4
9077,3,1,199,201,1
9078,9,10,322,223,9
9079,2,6,364,227,2
9080,8,5,344,345,5
9081,7,1,272,273,1
9082,4,3,311,177,4
9083,6,9,245,248,9
9084,5,1,191,192,1
9085,7,2,284,215,7
9086,8,3,209,215,3
9087,10,4,245,207,10
9088,9,7,288,139,9
9089,6,1,256,261,1
9090,3,5,367,305,3
9091,10,8,262,263,8
9092,4,2,399,170,4
9093,9,1,273,274,1
9094,5,7,282,286,7
9095,4,6,382,233,4
9096,3,10,399,90,3
9097,2,8,156,160,8
9098,5,4,270,271,4
9099,3,9,388,383,3
9100,10,6,142,229,10
9101,1,2,229,129,1
9102,8,7,241,242,7
9103,6,5,205,204,5
9104,4,9,357,167,4
9105,1,8,357,55,1
9106,10,7,181,179,7
9107,9,5,401,200,5
9108,3,2,286,253,3
9109,1,4,326,83,1
9110,8,6,279,282,6
9111,3,7,293,291,3
9112,2,10,179,339,2
9113,9,8,171,172,9
9114,7,4,244,247,4
9115,3,6,306,307,3
9116,2,5,244,337,2
9117,1,10,410,250,1
9118,1,9,397,327,1
9119,3,4,215,212,3
9120,1,3,240,241,3
9121,2,9,282,283,9
9122,5,10,286,205,5
9123,7,6,156,158,6
9124,4,8,428,326,4
9125,3,1,199,201,1
9126,9,10,322,223,9
9127,2,6,364,227,2
9128,8,5,344,345,5
9129,7,1,272,273,1
9130,4,3,311,177,4
9131,6,9,245,248,9
9132,5,1,191,192,1
9133,7,2,284,215,7
9134,8,3,209,215,3
9135,10,4,245,207,10
9136,9,7,288,139,9
9137,6,1,256,261,1
9138,3,5,367,305,3
9139,10,8,262,263,8
9140,4,2,399,170,4
9141,9,1,273,274,1
9142,5,7,282,286,7
9143,4,6,382,233,4
9144,3,10,399,90,3
9145,2,8,156,160,8
9146,5,4,270,271,4
9147,3,9,388,383,3
9148,10,6,142,229,10
9149,1,2,229,129,1
9150,8,7,241,242,7
9151,6,5,205,204,5
9152,4,9,357,167,4
9153,1,8,357,55,1
9154,10,7,181,179,7
9155,9,5,401,200,5
9156,3,2,286,253,3
9157,1,4,326,83,1
9158,8,6,279,282,6
9159,3,7,293,291,3
9160,2,10,179,339,2
9161,9,8,171,172,9
9162,7,4,244,247,4
9163,3,6,306,307,3
9164,2,5,244,337,2
9165,1,10,410,250,1
9166,1,9,397,327,1
9167,3,4,215,212,3
9168,1,3,240,241,3
9169,2,9,282,283,9
9170,5,10,286,205,5
9171,7,6,156,158,6
9172,4,8,428,326,4
9173,3,1,199,201,1
9174,9,10,322,223,9
9175,2,6,364,227,2
9176,8,5,344,345,5
9177,7,1,272,273,1
9178,4,3,311,177,4
9179,6,9,245,248,9
9180,5,1,191,192,1
9181,7,2,284,215,7
9182,8,3,209,215,3
9183,10,4,245,207,10
9184,9,7,288,139,9
9185,6,1,256,261,1
9186,3,5,367,305,3
9187,10,8,262,263,8
9188,4,2,399,170,4
9189,9,1,273,274,1
9190,5,7,282,286,7
9191,4,6,382,233,4
9192,3,10,399,90,3
9193,2,8,156,160,8
9194,5,4,270,271,4
9195,3,9,388,383,3
9196,10,6,142,229,10
9197,1,2,229,129,1
9198,8,7,241,242,7
9199,6,5,205,204,5
9200,4,9,357,167,4
9201,1,8,357,55,1
9202,10,7,181,179,7
9203,9,5,401,200,5
9204,3,2,286,253,3
9205,1,4,326,83,1
9206,8,6,279,282,6
9207,3,7,293,291,3
9208,2,10,179,339,2
9209,9,8,171,172,9
9210,7,4,244,247,4
9211,3,6,306,307,3
9212,2,5,244,337,2
9213,1,10,410,250,1
9214,1,9,397,327,1
9215,3,4,215,212,3
9216,1,3,240,241,3
9217,2,9,282,283,9
9218,5,10,286,205,5
9219,7,6,156,158,6
9220,4,8,428,326,4
9221,3,1,199,201,1
9222,9,10,322,223,9
9223,2,6,364,227,2
9224,8,5,344,345,5
9225,7,1,272,273,1
9226,4,3,311,177,4
9227,6,9,245,248,9
9228,5,1,191,192,1
9229,7,2,284,215,7
9230,8,3,209,215,3
9231,10,4,245,207,10
9232,9,7,288,139,9
9233,6,1,256,261,1
9234,3,5,367,305,3
9235,10,8,262,263,8
9236,4,2,399,170,4
9237,9,1,273,274,1
9238,5,7,282,286,7
9239,4,6,382,233,4
9240,3,10,399,90,3
9241,2,8,156,160,8
9242,5,4,270,271,4
9243,3,9,388,383,3
9244,10,6,142,229,10
9245,1,2,229,129,1
9246,8,7,241,242,7
9247,6,5,205,204,5
9248,4,9,357,167,4
9249,1,8,357,55,1
9250,10,7,181,179,7
9251,9,5,401,200,5
9252,3,2,286,253,3
9253,1,4,326,83,1
9254,8,6,279,282,6
9255,3,7,293,291,3
9256,2,10,179,339,2
9257,9,8,171,172,9
9258,7,4,244,247,4
9259,3,6,306,307,3
9260,2,5,244,337,2
9261,1,10,410,250,1
9262,1,9,397,327,1
9263,3,4,215,212,3
9264,1,3,240,241,3
9265,2,9,282,283,9
9266,5,10,286,205,5
9267,7,6,156,158,6
9268,4,8,428,326,4
9269,3,1,199,201,1
9270,9,10,322,223,9
9271,2,6,364,227,2
9272,8,5,344,345,5
9273,7,1,272,273,1
9274,4,3,311,177,4
9275,6,9,245,248,9
9276,5,1,191,192,1
9277,7,2,284,215,7
9278,8,3,209,215,3
9279,10,4,245,207,10
9280,9,7,288,139,9
9281,6,1,256,261,1
9282,3,5,367,305,3
9283,10,8,262,263,8
9284,4,2,399,170,4
9285,9,1,273,274,1
9286,5,7,282,286,7
9287,4,6,382,233,4
9288,3,10,399,90,3
9289,2,8,156,160,8
9290,5,4,270,271,4
9291,3,9,388,383,3
9292,10,6,142,229,10
9293,1,2,229,129,1
9294,8,7,241,242,7
9295,6,5,205,204,5
9296,4,9,357,167,4
9297,1,8,357,55,1
9298,10,7,181,179,7
9299,9,5,401,200,5
9300,3,2,286,253,3
9301,1,4,326,83,1
9302,8,6,279,282,6
9303,3,7,293,291,3
9304,2,10,179,339,2
9305,9,8,171,172,9
9306,7,4,244,247,4
9307,3,6,306,307,3
9308,2,5,244,337,2
9309,1,10,410,250,1
9310,1,9,397,327,1
9311,3,4,215,212,3
9312,1,3,240,241,3
9313,2,9,282,283,9
9314,5,10,286,205,5
9315,7,6,156,158,6
9316,4,8,428,326,4
9317,3,1,199,201,1
9318,9,10,322,223,9
9319,2,6,364,227,2
9320,8,5,344,345,5
9321,7,1,272,273,1
9322,4,3,311,177,4
9323,6,9,245,248,9
9324,5,1,191,192,1
9325,7,2,284,215,7
9326,8,3,209,215,3
9327,10,4,245,207,10
9328,9,7,288,139,9
9329,6,1,256,261,1
9330,3,5,367,305,3
9331,10,8,262,263,8
9332,4,2,399,170,4
9333,9,1,273,274,1
9334,5,7,282,286,7
9335,4,6,382,233,4
9336,3,10,399,90,3
9337,2,8,156,160,8
9338,5,4,270,271,4
9339,3,9,388,383,3
9340,10,6,142,229,10
9341,1,2,229,129,1
9342,8,7,241,242,7
9343,6,5,205,204,5
9344,4,9,357,167,4
9345,1,8,357,55,1
9346,10,7,181,179,7
9347,9,5,401,200,5
9348,3,2,286,253,3
9349,1,4,326,83,1
9350,8,6,279,282,6
9351,3,7,293,291,3
9352,2,10,179,339,2
9353,9,8,171,172,9
9354,7,4,244,247,4
9355,3,6,306,307,3
9356,2,5,244,337,2
9357,1,10,410,250,1
9358,1,9,397,327,1
9359,3,4,215,212,3
9360,1,3,240,241,3
9361,2,9,282,283,9
9362,5,10,286,205,5
9363,7,6,156,158,6
9364,4,8,428,326,4
9365,3,1,199,201,1
9366,9,10,322,223,9
9367,2,6,364,227,2
9368,8,5,344,345,5
9369,7,1,272,273,1
9370,4,3,311,177,4
9371,6,9,245,248,9
9372,5,1,191,192,1
9373,7,2,284,215,7
9374,8,3,209,215,3
9375,10,4,245,207,10
9376,9,7,288,139,9
9377,6,1,256,261,1
9378,3,5,367,305,3
9379,10,8,262,263,8
9380,4,2,399,170,4
9381,9,1,273,274,1
9382,5,7,282,286,7
9383,4,6,382,233,4
9384,3,10,399,90,3
9385,2,8,156,160,8
9386,5,4,270,271,4
9387,3,9,388,383,3
9388,10,6,142,229,10
9389,1,2,229,129,1
9390,8,7,241,242,7
9391,6,5,205,204,5
9392,4,9,357,167,4
9393,1,8,357,55,1
9394,10,7,181,179,7
9395,9,5,401,200,5
9396,3,2,286,253,3
9397,1,4,326,83,1
9398,8,6,279,282,6
9399,3,7,293,291,3
9400,2,10,179,339,2
9401,9,8,171,172,9
9402,7,4,244,247,4
9403,3,6,306,307,3
9404,2,5,244,337,2
9405,1,10,410,250,1
9406,1,9,397,327,1
9407,3,4,215,212,3
9408,1,3,240,241,3
9409,2,9,282,283,9
9410,5,10,286,205,5
9411,7,6,156,158,6
9412,4,8,428,326,4
9413,3,1,199,201,1
9414,9,10,322,223,9
9415,2,6,364,227,2
9416,8,5,344,345,5
9417,7,1,272,273,1
9418,4,3,311,177,4
9419,6,9,245,248,9
9420,5,1,191,192,1
9421,7,2,284,215,7
9422,8,3,209,215,3
9423,10,4,245,207,10
9424,9,7,288,139,9
9425,6,1,256,261,1
9426,3,5,367,305,3
9427,10,8,262,263,8
9428,4,2,399,170,4
9429,9,1,273,274,1
9430,5,7,282,286,7
9431,4,6,382,233,4
9432,3,10,399,90,3
9433,2,8,156,160,8
9434,5,4,270,271,4
9435,3,9,388,383,3
9436,10,6,142,229,10
9437,1,2,229,129,1
9438,8,7,241,242,7
9439,6,5,205,204,5
9440,4,9,357,167,4
9441,1,8,357,55,1
9442,10,7,181,179,7
9443,9,5,401,200,5
9444,3,2,286,253,3
9445,1,4,326,83,1
9446,8,6,279,282,6
9447,3,7,293,291,3
9448,2,10,179,339,2
9449,9,8,171,172,9
9450,7,4,244,247,4
9451,3,6,306,307,3
9452,2,5,244,337,2
9453,1,10,410,250,1
9454,1,9,397,327,1
9455,3,4,215,212,3
9456,1,3,240,241,3
9457,2,9,282,283,9
9458,5,10,286,205,5
9459,7,6,156,158,6
9460,4,8,428,326,4
9461,3,1,199,201,1
9462,9,10,322,223,9
9463,2,6,364,227,2
9464,8,5,344,345,5
9465,7,1,272,273,1
9466,4,3,311,177,4
9467,6,9,245,248,9
9468,5,1,191,192,1
9469,7,2,284,215,7
9470,8,3,209,215,3
9471,10,4,245,207,10
9472,9,7,288,139,9
9473,6,1,256,261,1
9474,3,5,367,305,3
9475,10,8,262,263,8
9476,4,2,399,170,4
9477,9,1,273,274,1
9478,5,7,282,286,7
9479,4,6,382,233,4
9480,3,10,399,90,3
9481,2,8,156,160,8
9482,5,4,270,271,4
9483,3,9,388,383,3
9484,10,6,142,229,10
9485,1,2,229,129,1
9486,8,7,241,242,7
9487,6,5,205,204,5
9488,4,9,357,167,4
9489,1,8,357,55,1
9490,10,7,181,179,7
9491,9,5,401,200,5
9492,3,2,286,253,3
9493,1,4,326,83,1
9494,8,6,279,282,6
9495,3,7,293,291,3
9496,2,10,179,339,2
9497,9,8,171,172,9
9498,7,4,244,247,4
9499,3,6,306,307,3
9500,2,5,244,337,2
9501,1,10,410,250,1
9502,1,9,397,327,1
9503,3,4,215,212,3
9504,1,3,240,241,3
9505,2,9,282,283,9
9506,5,10,286,205,5
9507,7,6,156,158,6
9508,4,8,428,326,4
9509,3,1,199,201,1
9510,9,10,322,223,9
9511,2,6,364,227,2
9512,8,5,344,345,5
9513,7,1,272,273,1
9514,4,3,311,177,4
9515,6,9,245,248,9
9516,5,1,191,192,1
9517,7,2,284,215,7
9518,8,3,209,215,3
9519,10,4,245,207,10
9520,9,7,288,139,9
9521,6,1,256,261,1
9522,3,5,367,305,3
9523,10,8,262,263,8
9524,4,2,399,170,4
9525,9,1,273,274,1
9526,5,7,282,286,7
9527,4,6,382,233,4
9528,3,10,399,90,3
9529,2,8,156,160,8
9530,5,4,270,271,4
9531,3,9,388,383,3
9532,10,6,142,229,10
9533,1,2,229,129,1
9534,8,7,241,242,7
9535,6,5,205,204,5
9536,4,9,357,167,4
9537,1,8,357,55,1
9538,10,7,181,179,7
9539,9,5,401,200,5
9540,3,2,286,253,3
9541,1,4,326,83,1
9542,8,6,279,282,6
9543,3,7,293,291,3
9544,2,10,179,339,2
9545,9,8,171,172,9
9546,7,4,244,247,4
9547,3,6,306,307,3
9548,2,5,244,337,2
9549,1,10,410,250,1
9550,1,9,397,327,1
9551,3,4,215,212,3
9552,1,3,240,241,3
9553,2,9,282,283,9
9554,5,10,286,205,5
9555,7,6,156,158,6
9556,4,8,428,326,4
9557,3,1,199,201,1
9558,9,10,322,223,9
9559,2,6,364,227,2
9560,8,5,344,345,5
9561,7,1,272,273,1
9562,4,3,311,177,4
9563,6,9,245,248,9
9564,5,1,191,192,1
9565,7,2,284,215,7
9566,8,3,209,215,3
9567,10,4,245,207,10
9568,9,7,288,139,9
9569,6,1,256,261,1
9570,3,5,367,305,3
9571,10,8,262,263,8
9572,4,2,399,170,4
9573,9,1,273,274,1
9574,5,7,282,286,7
9575,4,6,382,233,4
9576,3,10,399,90,3
9577,2,8,156,160,8
9578,5,4,270,271,4
9579,3,9,388,383,3
9580,10,6,142,229,10
9581,1,2,229,129,1
9582,8,7,241,242,7
9583,6,5,205,204,5
9584,4,9,357,167,4
9585,1,8,357,55,1
9586,10,7,181,179,7
9587,9,5,401,200,5
9588,3,2,286,253,3
9589,1,4,326,83,1
9590,8,6,279,282,6
9591,3,7,293,291,3
9592,2,10,179,339,2
9593,9,8,171,172,9
9594,7,4,244,247,4
9595,3,6,306,307,3
9596,2,5,244,337,2
9597,1,10,410,250,1
9598,1,9,397,327,1
9599,3,4,215,212,3
9600,1,3,240,241,3
9601,2,9,282,283,9
9602,5,10,286,205,5
9603,7,6,156,158,6
9604,4,8,428,326,4
9605,3,1,199,201,1
9606,9,10,322,223,9
9607,2,6,364,227,2
9608,8,5,344,345,5
9609,7,1,272,273,1
9610,4,3,311,177,4
9611,6,9,245,248,9
9612,5,1,191,192,1
9613,7,2,284,215,7
9614,8,3,209,215,3
9615,10,4,245,207,10
9616,9,7,288,139,9
9617,6,1,256,261,1
9618,3,5,367,305,3
9619,10,8,262,263,8
9620,4,2,399,170,4
